1045150,53,Male,4,4,1,0,0,0,0,low
1822240,32,Male,619,69,42,0,0,0,0,low
1660513,17,Male,194,158,145,0,17,0,0,medium
1435242,14,Male,143,97,80,6,11,6,0,medium
1694968,28,Male,39,9,4,1,1,1,0,low
2184787,59,Female,285,158,147,6,17,4,2,medium
1042704,16,Male,26,6,4,1,1,0,1,low
1973524,52,Female,1283,51,19,241,140,239,2,high
1160510,19,Female,426,190,89,57,25,13,44,medium
2128053,15,Female,474,485,336,15,41,0,15,high
1965155,103,Female,1843,236,114,23,10,21,2,medium
1163912,17,Male,374,244,71,29,131,29,0,high
1028227,44,Male,162,10,7,16,22,8,8,medium
1037199,100,Male,346,349,310,32,20,32,0,medium
1100383,26,Female,421,31,19,5,3,5,0,medium
1952878,20,Female,204,62,28,426,281,408,18,high
2091575,25,Female,182,13,5,72,29,72,0,medium
1752082,104,Female,1465,408,182,213,241,29,184,high
1362927,103,Male,2018,402,308,20,19,19,1,medium
1836422,30,Female,496,24,12,0,0,0,0,low
1967342,35,Female,402,22,9,75,117,0,75,high
2037471,24,Female,191,103,78,418,688,418,0,high
1977829,23,Male,254,38,18,66,8,66,0,medium
1635865,52,Female,923,73,34,3,7,0,3,medium
1368712,24,Male,556,25,22,35,19,22,13,medium
1289716,38,Male,300,58,15,53,31,30,23,high
1173494,23,Male,242,67,38,10,25,10,0,medium
1492008,23,Male,320,10,9,17,64,17,0,high
1273078,16,Male,558,225,49,158,414,48,110,high
1343297,14,Female,208,82,26,0,23,0,0,medium
1623458,31,Male,847,24,21,9,4,9,0,medium
1140804,68,Male,562,307,176,1,47,0,1,high
1904613,30,Male,1249,173,109,0,1,0,0,low
1178083,21,Male,353,113,50,2,0,2,0,low
1296417,67,Female,1045,41,27,228,78,36,192,high
1701081,65,Male,339,16,13,2,1,2,0,low
1886790,24,Female,847,229,80,62,73,62,0,high
1025993,27,Female,381,236,118,4,29,4,0,medium
1484966,18,Male,251,57,43,3,25,3,0,medium
1500981,31,Female,800,142,105,289,75,285,4,high
1246539,103,Female,374,100,45,12,53,12,0,high
1705034,63,Female,1406,36,13,1689,58,7,1682,high
1208227,52,Male,202,3,3,0,0,0,0,low
1556794,22,Female,850,807,187,51,102,51,0,high
1720230,18,Female,501,202,79,3172,809,394,2778,high
1102922,16,Male,39,25,20,6,4,6,0,medium
1164116,19,Male,542,898,747,42,8,42,0,medium
2148503,38,Male,139,114,85,19,64,19,0,high
1973479,33,Female,434,68,31,118,317,118,0,high
1912026,53,Male,320,49,37,4,11,4,0,medium
2055796,53,Male,665,183,108,12,22,0,12,medium
1118954,60,Male,1185,182,34,2,3,2,0,medium
1355524,57,Female,953,80,44,38,54,32,6,high
1574241,43,Female,802,77,20,10,2,10,0,low
2116462,36,Female,15,42,41,18,4,16,2,medium
2069375,65,Female,1420,167,83,1284,160,0,1284,high
1129590,45,Female,193,20,16,1568,416,208,1360,high
1308727,25,Male,12,17,17,7,25,7,0,medium
1551660,30,Male,307,74,41,94,154,55,39,high
1275431,14,Female,355,628,448,2662,859,1840,822,high
1564674,34,Female,280,226,94,90,130,7,83,high
1364216,15,Female,285,16,1,2,1,2,0,low
1278282,18,Male,574,563,384,2,5,1,1,medium
1434103,27,Male,224,3,1,0,0,0,0,low
1720737,77,Female,407,2,2,0,0,0,0,low
1102794,37,Female,666,157,50,7,4,0,7,medium
1966347,24,Male,186,43,4,2,1,0,2,low
1009008,45,Male,307,132,64,35,5,0,35,medium
1053970,27,Female,503,132,95,96,41,96,0,high
2087068,20,Male,299,3151,401,0,62,0,0,high
1904036,23,Male,137,24,20,1,14,0,1,medium
1357911,99,Male,1080,376,168,183,59,183,0,high
2024442,63,Male,278,18,15,27,41,2,25,high
1077263,48,Male,100,4,4,1,0,0,1,low
1186602,32,Female,246,182,71,55,88,55,0,high
2028245,18,Female,304,515,475,283,128,283,0,high
1812643,37,Male,250,49,39,1,3,1,0,medium
1555386,24,Male,383,5,2,7,1,7,0,low
1811948,54,Female,706,64,42,41,14,16,25,medium
1877102,39,Male,732,95,67,90,0,90,0,low
1930474,57,Female,55,23,17,7,4,7,0,medium
1989715,20,Male,152,111,96,5,1,5,0,low
1980445,45,Female,334,38,25,51,31,2,49,high
1541270,65,Male,523,5,3,0,0,0,0,low
1866326,21,Male,415,193,111,134,74,134,0,high
1328052,28,Male,86,15,14,4,1,4,0,low
1511253,28,Male,457,113,88,0,0,0,0,low
1719357,66,Female,1065,50,25,0,0,0,0,low
1522003,21,Female,1251,3494,1369,2430,4857,278,2152,high
1637015,18,Male,566,825,665,10,2,10,0,low
1819031,37,Male,398,36,26,6,0,6,0,low
2166222,37,Male,298,153,95,2,3,2,0,medium
1994401,16,Female,129,125,23,38,48,15,23,high
1436344,28,Male,265,28,21,0,0,0,0,low
1267728,57,Female,1486,21,14,160,60,70,90,high
2080033,58,Male,928,76,52,2,2,0,2,low
1172669,26,Female,363,241,104,6,266,6,0,high
1438581,30,Male,718,59,38,0,0,0,0,low
1714032,22,Female,500,318,112,23,9,0,23,medium
1509398,41,Female,438,11,6,71,3,71,0,medium
1265205,23,Male,536,665,337,23,139,20,3,high
1953166,18,Male,18,0,0,0,0,0,0,low
1105124,15,Male,128,105,88,0,9,0,0,medium
1966302,39,Female,272,57,40,115,4,115,0,medium
1355470,51,Female,1714,82,28,193,167,23,170,high
1033453,18,Male,91,343,26,5,50,5,0,high
1746111,17,Male,40,3,1,0,0,0,0,low
2098276,71,Female,1810,71,39,54,5,0,54,medium
1559334,27,Male,555,37,21,1,0,0,1,low
1641437,103,Male,916,324,240,2,3,2,0,medium
1367682,18,Male,169,370,329,24,1,1,23,low
1737417,13,Female,724,755,477,89,65,0,89,high
1584797,19,Male,345,69,40,13,0,0,13,low
2103819,24,Male,799,22,14,19,3,10,9,medium
1185502,29,Male,398,61,33,1,0,1,0,low
1766843,36,Male,833,196,135,9,6,9,0,medium
1317104,33,Male,54,1,1,5,0,5,0,low
1842447,46,Male,303,21,14,19,6,19,0,medium
1008412,17,Female,543,365,182,69,131,69,0,high
1965969,24,Male,310,126,113,17,3,17,0,medium
1576797,20,Male,528,139,108,2,18,0,2,medium
1748116,37,Male,746,39,34,7,10,7,0,medium
1491290,21,Female,707,1644,750,4,20,4,0,medium
1395509,23,Male,529,86,74,0,0,0,0,low
2172319,32,Male,100,63,50,15,4,15,0,medium
1481658,23,Male,364,349,182,362,171,350,12,high
1815904,57,Male,188,15,8,4,3,4,0,medium
1231961,47,Female,418,124,32,771,241,0,771,high
2153358,21,Female,442,286,22,2,35,2,0,high
1092328,23,Male,387,128,105,57,14,40,17,medium
1957344,53,Male,1101,262,94,83,102,83,0,high
1572911,18,Female,537,43,30,140,89,103,37,high
1703701,20,Female,222,31,24,0,0,0,0,low
1150345,16,Male,655,7,6,0,0,0,0,low
1288119,74,Male,1600,25,3,6,1,0,6,low
1494266,58,Male,1747,101,86,2,6,0,2,medium
1735772,108,Female,2007,172,56,48,69,19,29,high
1366359,22,Female,435,531,159,662,498,662,0,high
1542192,16,Female,150,0,0,0,0,0,0,low
1331987,50,Male,160,18,11,0,6,0,0,medium
1631996,25,Male,261,79,30,352,43,352,0,high
1681220,28,Female,529,101,40,34,12,34,0,medium
1300411,32,Male,886,207,5,5,5,0,5,medium
1477156,22,Female,286,109,60,118,150,112,6,high
1294716,18,Male,461,5,5,0,0,0,0,low
2152873,71,Female,1677,114,36,773,147,516,257,high
1588314,19,Female,123,79,27,13,69,13,0,high
1162210,41,Female,155,34,15,0,0,0,0,low
1623394,60,Female,1900,68,31,2,13,0,2,medium
1602297,58,Female,210,34,31,0,0,0,0,low
1556817,14,Male,372,139,125,1,9,1,0,medium
1406056,67,Male,518,16,6,0,0,0,0,low
1749308,55,Female,326,27,9,9,15,0,9,medium
2027297,66,Female,62,58,56,25,8,25,0,medium
1323772,35,Female,296,0,0,0,0,0,0,low
1449030,77,Female,848,100,64,86,76,14,72,high
1925092,71,Male,1640,58,33,2,0,0,2,low
2111470,67,Male,2173,49,21,108,158,53,55,high
2038242,29,Male,472,41,32,3,1,3,0,low
1638114,39,Male,26,40,22,82,170,80,2,high
2023047,16,Male,207,132,26,0,0,0,0,low
1497882,16,Male,396,294,173,871,26,871,0,medium
1245342,63,Female,2035,56,26,14,1,14,0,low
1371651,14,Male,242,36,20,0,0,0,0,low
1554794,28,Female,27,1,0,0,0,0,0,low
1341903,35,Male,496,14,11,1,11,0,1,medium
1093730,108,Male,1341,349,270,2962,1551,2532,430,high
1831403,18,Male,37,1,1,0,1,0,0,low
1397743,18,Male,7,6,6,29,0,29,0,low
1945775,59,Female,492,61,60,10,23,10,0,medium
1622426,68,Male,221,295,255,0,0,0,0,low
1767170,48,Female,1593,167,101,2184,828,2022,162,high
1394552,23,Female,321,110,29,74,71,74,0,high
1681972,39,Male,43,0,0,0,0,0,0,low
1909436,51,Male,156,86,22,14,38,14,0,high
1824465,22,Male,232,5,4,5,5,5,0,medium
1172063,18,Female,977,74,40,1,0,1,0,low
1783995,83,Male,887,521,226,369,237,253,116,high
1992038,18,Male,264,24,4,0,0,0,0,low
1912877,28,Male,139,31,24,2,0,2,0,low
1155325,23,Male,589,301,139,58,24,0,58,medium
1516234,19,Female,199,79,49,29,12,28,1,medium
1874269,39,Male,278,113,55,10,19,0,10,medium
1911604,68,Female,1911,143,65,5,19,0,5,medium
1805252,57,Male,325,513,434,156,209,156,0,high
1223065,62,Male,820,176,99,7,109,7,0,high
1418072,69,Female,236,3,3,75,0,75,0,low
2043051,22,Female,1918,464,250,293,174,213,80,high
1324075,60,Female,608,38,25,27,22,27,0,medium
1514865,68,Male,23,55,50,67,71,1,66,high
1592167,45,Male,1867,92,28,13,37,13,0,high
1540240,30,Female,1127,264,89,56,109,56,0,high
1642313,61,Female,609,111,31,98,11,98,0,medium
1657939,27,Female,329,15,14,0,0,0,0,low
1975958,58,Male,787,101,47,43,59,0,43,high
1302382,19,Male,492,8,5,0,0,0,0,low
1203983,106,Male,2025,131,58,16,10,1,15,medium
1357843,35,Male,843,96,69,11,25,11,0,medium
2091724,26,Male,889,205,140,0,1,0,0,low
1678212,30,Female,323,4,4,48,17,40,8,medium
1757295,19,Male,544,600,273,286,157,286,0,high
1757749,40,Male,579,2,0,0,0,0,0,low
1168723,59,Male,131,8,7,0,2,0,0,low
1532324,51,Female,292,34,22,7,2,7,0,low
1791222,15,Male,60,188,163,0,11,0,0,medium
1682011,27,Male,540,66,32,6,0,6,0,low
1436260,66,Female,102,23,11,7,2,0,7,low
1302760,19,Male,122,62,50,0,0,0,0,low
1213884,18,Male,32,30,24,15,24,14,1,medium
1558443,26,Female,465,183,151,64,60,46,18,high
2015377,15,Female,289,138,105,0,3,0,0,medium
1079890,21,Male,472,34,19,0,2,0,0,low
1799076,32,Female,145,38,27,8,3,1,7,medium
1435268,26,Female,351,39,20,62,11,25,37,medium
1425990,24,Female,332,83,70,45,16,45,0,medium
2102625,18,Female,1280,725,167,266,1136,244,22,high
1685919,23,Male,193,22,17,0,2,0,0,low
1426339,19,Female,399,181,31,2,19,2,0,medium
1647515,24,Male,73,78,70,282,115,282,0,high
1798616,40,Female,734,15,9,0,0,0,0,low
1528099,49,Male,473,0,0,0,0,0,0,low
1038976,17,Male,205,153,123,17,5,1,16,medium
1929023,54,Female,217,1,1,0,0,0,0,low
1495590,41,Male,258,145,70,46,61,46,0,high
1076693,23,Female,267,0,0,0,0,0,0,low
1888308,17,Female,477,286,117,381,416,381,0,high
1824878,17,Male,301,33,15,27,9,27,0,medium
1421303,55,Female,329,157,130,73,26,0,73,medium
1681210,41,Male,1523,0,0,0,0,0,0,low
1267671,19,Female,702,250,147,2319,1778,0,2319,high
1757447,49,Female,572,16,10,3,1,0,3,low
1308474,23,Female,320,97,23,159,67,70,89,high
2133402,16,Female,1000,302,154,306,249,39,267,high
1872605,38,Female,299,48,38,143,89,34,109,high
1275592,18,Female,176,270,79,46,4,46,0,medium
1464385,23,Male,708,91,21,0,0,0,0,low
1300985,29,Male,465,180,46,1,3,1,0,medium
1056695,21,Male,386,16,11,32,15,32,0,medium
1375527,45,Male,119,7,3,11,0,11,0,low
1320795,103,Female,606,145,66,10,8,10,0,medium
1206640,14,Female,341,321,236,1687,383,1620,67,high
1724883,30,Male,510,249,54,0,0,0,0,low
2139133,74,Female,50,18,12,4,14,3,1,medium
2026591,13,Female,130,817,290,2037,2484,1064,973,high
1406832,53,Female,366,231,148,2,4,2,0,medium
2085311,45,Male,664,156,107,18,6,17,1,medium
1522393,16,Male,213,25,25,0,1,0,0,low
1302658,37,Female,348,29,18,0,5,0,0,medium
1606137,38,Male,506,1,0,0,0,0,0,low
1693269,15,Male,208,128,117,86,67,24,62,high
1385982,27,Male,1192,106,34,3,7,0,3,medium
1018051,107,Male,1146,275,219,6,79,5,1,high
1163889,58,Female,1490,152,70,418,744,9,409,high
1022113,68,Female,28,31,17,5,9,5,0,medium
1743788,17,Male,628,299,252,0,1,0,0,low
1374054,39,Male,252,150,141,10,1,0,10,low
2193222,39,Female,291,21,13,2,4,2,0,medium
1059234,29,Male,203,9,0,0,0,0,0,low
2104073,13,Male,55,0,0,0,0,0,0,low
1305762,29,Male,773,448,313,0,0,0,0,low
1353127,20,Male,436,133,99,23,34,7,16,high
1083171,18,Male,74,40,29,46,6,43,3,medium
1189380,20,Male,1343,729,460,131,68,23,108,high
1753714,32,Male,302,13,5,3,1,3,0,low
1535001,25,Female,455,97,69,671,210,671,0,high
1277139,16,Female,519,154,101,17,33,9,8,high
2193542,26,Male,644,104,86,0,0,0,0,low
1245646,53,Male,1197,119,46,0,4,0,0,medium
1657340,17,Male,361,72,52,0,9,0,0,medium
1399459,23,Male,617,10,10,1,0,0,1,low
1325226,28,Female,178,428,229,2236,3542,2236,0,high
1583392,15,Male,185,238,113,252,118,252,0,high
1193676,81,Female,1817,61,24,3,7,0,3,medium
1151374,21,Male,255,106,88,4,13,4,0,medium
1414130,28,Male,218,39,18,6,3,6,0,medium
1783235,66,Female,1481,64,22,6,34,3,3,high
1334792,30,Female,851,36,17,92,18,76,16,medium
1302613,26,Male,354,46,18,1,0,1,0,low
1135926,41,Male,520,174,97,0,8,0,0,medium
1655221,26,Female,33,90,79,58,120,58,0,high
1517275,47,Male,799,373,309,13,11,13,0,medium
1681836,53,Male,184,215,113,4,7,4,0,medium
1768024,106,Male,309,480,288,551,414,551,0,high
1476744,53,Male,279,75,63,77,218,0,77,high
1757683,27,Female,564,34,28,122,112,105,17,high
1952466,36,Male,1,7,7,1,4,1,0,medium
2034053,18,Female,249,98,95,13,55,13,0,high
1855635,32,Female,548,85,42,58,36,15,43,high
2134857,21,Male,220,174,139,41,5,41,0,medium
1997903,19,Female,305,577,177,4,2,4,0,low
1885695,16,Male,320,472,412,2,10,0,2,medium
2117684,49,Male,662,81,43,44,38,1,43,high
1290696,34,Male,436,162,95,32,41,4,28,high
1949634,18,Male,254,174,96,0,1,0,0,low
1092806,33,Male,1081,183,74,1,0,0,1,low
1065117,31,Female,1619,571,314,390,558,129,261,high
2163435,23,Male,59,149,88,0,0,0,0,low
1931892,19,Male,96,23,8,145,4,101,44,medium
2175582,29,Male,678,150,45,311,328,266,45,high
1133167,47,Male,807,179,74,3,4,0,3,medium
2078829,32,Male,640,115,60,155,41,155,0,high
1725639,51,Female,1289,93,62,12,26,9,3,medium
2093702,64,Female,300,4,2,1,0,1,0,low
1119595,75,Male,1727,151,65,4,7,4,0,medium
1907132,32,Male,480,383,168,141,193,130,11,high
2050664,19,Male,366,272,130,309,270,205,104,high
1879479,17,Male,57,130,117,189,157,119,70,high
2055495,62,Female,119,50,25,1,0,1,0,low
1067130,106,Male,1511,238,107,34,9,34,0,medium
2189685,18,Male,318,170,151,0,0,0,0,low
1465198,19,Female,1590,1878,708,626,480,205,421,high
1533008,19,Female,574,159,98,133,91,133,0,high
2187899,55,Female,222,141,60,12,10,12,0,medium
1852286,19,Male,217,200,152,14,7,14,0,medium
1601863,25,Male,428,92,88,0,1,0,0,low
2002862,23,Male,334,77,52,6,0,6,0,low
1726283,29,Male,706,97,52,0,0,0,0,low
2168344,16,Male,612,141,70,41,49,0,41,high
1799577,26,Male,419,97,37,14,14,14,0,medium
1238653,101,Male,1204,478,323,20,62,20,0,high
1547627,18,Female,357,186,165,137,154,12,125,high
2027689,16,Female,432,233,185,601,341,534,67,high
1362853,45,Female,162,42,25,0,1,0,0,low
1859618,51,Female,731,117,63,2,1,0,2,low
1283204,28,Male,296,60,41,31,50,0,31,high
1405300,63,Male,695,65,19,1,127,0,1,high
1229581,22,Female,170,128,87,1,3,1,0,medium
1666336,19,Female,562,2473,557,82,223,82,0,high
1522853,21,Female,345,44,19,0,0,0,0,low
1931327,35,Male,615,54,40,0,0,0,0,low
1823638,29,Male,277,6,6,0,0,0,0,low
2014340,14,Female,405,138,58,109,7,98,11,medium
2106062,17,Female,577,1837,251,43,62,43,0,high
1327800,17,Male,357,602,471,350,979,102,248,high
1314241,54,Male,536,295,237,9,11,0,9,medium
1360583,14,Female,592,455,324,166,18,133,33,medium
1692678,76,Female,449,15,8,2,0,2,0,low
1845011,19,Male,276,107,49,172,91,172,0,high
1614023,26,Male,39,35,23,0,0,0,0,low
1529770,77,Female,337,42,18,276,230,276,0,high
1579173,31,Female,395,51,35,2,0,2,0,low
1833829,18,Female,25,7,6,10,0,10,0,low
1200896,100,Male,313,50,38,46,3,7,39,medium
1912478,50,Male,597,41,18,4,2,4,0,low
1377052,32,Male,911,205,95,3,124,3,0,high
1714715,47,Female,939,52,41,0,2,0,0,low
1276684,61,Female,84,21,19,1,0,0,1,low
1574244,53,Male,1429,695,319,5,3,3,2,medium
1969585,68,Female,1268,1110,396,23,36,23,0,high
1232228,56,Female,943,81,31,254,175,38,216,high
1310312,17,Male,346,18,14,2,5,2,0,medium
2031535,19,Female,1353,4598,2396,37,1486,37,0,high
1870186,18,Male,694,435,368,0,2,0,0,low
1269128,58,Male,307,39,27,1,0,1,0,low
1365936,54,Female,199,47,32,199,87,191,8,high
1887312,64,Male,1342,509,237,29,29,29,0,medium
1777242,69,Female,519,245,150,8,23,5,3,medium
2143747,24,Male,66,219,101,138,192,138,0,high
2096697,58,Male,278,8,8,20,8,4,16,medium
1230893,100,Female,1900,534,277,31,11,31,0,medium
1118740,31,Male,134,2,1,0,0,0,0,low
1780307,27,Female,63,36,16,1,13,1,0,medium
1906906,57,Female,17,31,21,61,65,61,0,high
1147947,69,Male,1223,64,25,4,1,4,0,low
1887325,21,Female,111,576,492,228,295,228,0,high
1031093,29,Male,278,15,7,28,6,28,0,medium
1394322,73,Female,1433,41,18,57,10,6,51,medium
1290941,59,Male,1200,74,27,19,2,0,19,low
1935473,69,Male,185,0,0,0,0,0,0,low
1015518,26,Male,291,20,16,83,14,83,0,medium
1657530,17,Male,230,112,102,28,1,3,25,low
1979784,23,Male,706,478,317,13,10,13,0,medium
1084736,27,Male,264,8,2,0,2,0,0,low
2088409,37,Female,133,30,28,56,65,32,24,high
1239552,21,Male,453,135,83,0,0,0,0,low
1094293,19,Male,303,734,509,124,192,65,59,high
1798547,46,Female,40,29,15,224,23,182,42,medium
1672946,56,Female,778,123,101,48,83,0,48,high
1574605,20,Male,344,179,128,3,0,3,0,low
2055121,20,Male,161,104,76,2,6,1,1,medium
2065561,29,Female,92,314,111,3173,1669,3173,0,high
1427693,20,Male,130,244,227,132,149,101,31,high
1046691,17,Female,183,347,214,80,248,80,0,high
1071878,20,Male,57,45,40,2,1,2,0,low
1680171,21,Male,420,182,67,23,49,23,0,high
1795321,19,Female,361,352,210,127,107,127,0,high
1382296,32,Male,230,49,39,50,4,50,0,medium
1535391,25,Male,518,36,17,1,0,1,0,low
1724934,26,Male,305,17,14,0,0,0,0,low
2129289,27,Male,79,13,9,0,0,0,0,low
1595633,30,Male,664,77,40,78,2,78,0,low
1000341,17,Female,364,177,93,51,50,50,1,high
1519854,26,Female,309,211,63,82,186,82,0,high
1167532,19,Female,546,533,374,1609,895,242,1367,high
2002005,37,Male,267,52,14,0,0,0,0,low
1625467,18,Male,123,313,224,31,117,31,0,high
2110657,18,Male,280,575,415,1053,527,883,170,high
2107514,38,Male,531,321,217,722,747,686,36,high
1514759,22,Male,480,82,75,1,0,1,0,low
1462922,20,Male,336,97,64,0,0,0,0,low
1148138,18,Female,362,1948,297,159,776,159,0,high
1329387,54,Male,410,174,96,52,17,52,0,medium
1883514,103,Male,133,944,216,355,448,131,224,high
1657749,18,Female,360,216,154,2,0,0,2,low
2109664,51,Male,254,440,199,620,1289,620,0,high
1653078,29,Female,1041,152,64,1734,410,1712,22,high
2023418,38,Male,252,105,79,8,3,6,2,medium
1480861,15,Female,94,204,185,0,2,0,0,low
1366420,22,Male,305,32,16,9,8,0,9,medium
1245248,42,Female,363,261,152,0,0,0,0,low
1161547,53,Male,380,24,11,213,10,213,0,medium
1241577,51,Male,1204,27,20,2,0,1,1,low
1945660,39,Female,1990,96,39,67,101,67,0,high
1283471,24,Male,373,386,207,7815,5489,7815,0,high
1824790,24,Male,40,2,1,0,0,0,0,low
1668642,49,Male,415,99,62,190,29,0,190,medium
1893046,27,Male,303,21,14,4,1,4,0,low
1275823,20,Male,97,144,77,2,3,0,2,medium
1213178,18,Female,328,565,217,32,48,32,0,high
1171240,66,Male,1204,18,9,1,2,1,0,low
1713398,75,Female,202,32,22,56,36,56,0,high
1472866,93,Female,648,136,82,77,61,77,0,high
2136591,23,Female,348,67,17,31,5,31,0,medium
2046420,108,Female,227,8,3,0,0,0,0,low
2113793,26,Male,55,21,12,0,1,0,0,low
1727736,22,Female,963,264,87,38,54,38,0,high
1537508,24,Male,305,18,6,7,3,0,7,medium
1370558,103,Male,1012,468,288,582,236,401,181,high
1075827,52,Male,319,82,49,15,1,0,15,low
1067238,32,Male,445,24,6,1,1,1,0,low
2133016,33,Female,884,227,159,739,651,702,37,high
1039668,30,Female,442,11,5,2,12,2,0,medium
1392111,14,Female,484,140,86,1027,557,630,397,high
1128174,30,Male,686,8,6,1,0,1,0,low
2061800,54,Female,903,327,179,44,4,34,10,medium
2135047,44,Female,341,163,141,292,139,167,125,high
1577632,14,Male,308,99,54,0,1,0,0,low
2171225,54,Male,236,11,7,0,0,0,0,low
1793353,43,Female,571,289,197,1157,626,1152,5,high
1216109,24,Male,418,257,164,10,43,10,0,high
1204631,33,Male,416,44,38,71,7,71,0,medium
1760034,19,Male,251,35,17,1,0,0,1,low
1122815,55,Male,1361,242,144,7,8,7,0,medium
2064325,17,Female,219,213,88,62,55,62,0,high
1064165,25,Female,211,21,17,0,0,0,0,low
2104879,22,Female,9,32,32,3,10,3,0,medium
1588587,21,Male,218,919,260,184,387,112,72,high
1219476,22,Male,564,84,44,0,0,0,0,low
1781840,25,Male,609,296,202,33,87,32,1,high
2091005,30,Male,478,120,98,0,0,0,0,low
1981374,38,Male,172,17,15,0,0,0,0,low
1829781,104,Female,46,47,9,166,106,166,0,high
2109759,52,Female,543,182,130,700,127,446,254,high
1967747,23,Female,327,586,55,0,10,0,0,medium
2117022,23,Female,307,222,121,3,11,3,0,medium
1032046,46,Male,1127,92,51,20,8,7,13,medium
1053920,23,Female,460,109,53,0,1,0,0,low
1389736,103,Male,1169,850,480,62,7,21,41,medium
1963275,65,Female,393,111,66,3,9,0,3,medium
1674583,50,Male,160,41,39,0,0,0,0,low
1394882,26,Male,322,14,13,0,2,0,0,low
2038852,19,Male,523,62,56,0,21,0,0,medium
1373982,52,Female,583,142,84,17,6,17,0,medium
1202560,21,Male,457,531,329,0,4,0,0,medium
2179821,64,Female,552,33,25,73,10,0,73,medium
1689942,19,Male,175,189,23,0,0,0,0,low
2035485,106,Female,286,86,44,11,12,11,0,medium
1018712,23,Female,523,75,43,38,17,21,17,medium
1459138,108,Female,1740,102,50,24,139,12,12,high
1178595,55,Male,338,2,1,0,0,0,0,low
1006846,27,Female,88,46,28,132,76,132,0,high
1478736,57,Female,562,25,17,5,4,5,0,medium
2085132,68,Male,1021,710,396,0,4,0,0,medium
1703816,15,Female,647,373,157,23,32,5,18,high
1896094,103,Male,879,195,145,0,2,0,0,low
1639918,18,Male,105,66,55,0,0,0,0,low
1456736,15,Male,224,35,20,31,25,20,11,medium
1732437,41,Male,696,61,35,26,4,25,1,medium
1509691,17,Male,252,20,15,0,0,0,0,low
1502907,94,Male,286,44,21,75,8,75,0,medium
1625825,76,Female,58,327,168,1314,276,574,740,high
1881390,39,Male,114,10,5,1,0,1,0,low
1764245,45,Male,936,162,92,42,2,34,8,low
1148815,25,Female,1305,32,16,11,46,11,0,high
2128948,17,Male,1047,643,288,3,225,3,0,high
1618474,32,Male,58,3,3,1,0,1,0,low
1179976,14,Male,68,253,244,27,16,6,21,medium
1285235,77,Female,1764,65,19,166,242,162,4,high
1133263,33,Male,98,48,39,4,6,4,0,medium
1420735,66,Female,265,34,18,4,1,3,1,low
1255399,29,Male,793,26,14,2,3,2,0,medium
1288704,23,Male,741,166,7,0,6,0,0,medium
2004850,51,Male,77,38,35,4,4,1,3,medium
1872395,59,Female,472,186,75,120,44,112,8,high
1871119,22,Male,420,167,99,0,0,0,0,low
1864813,13,Male,272,85,39,31,168,0,31,high
1312036,18,Male,196,209,83,1,0,1,0,low
1523812,16,Male,107,150,94,2,1,2,0,low
1584920,16,Male,1371,112,77,0,1,0,0,low
1559778,26,Female,671,303,226,128,374,93,35,high
1044992,18,Female,897,2564,599,431,684,431,0,high
1730765,51,Male,487,62,35,9,9,9,0,medium
1460203,53,Male,850,37,21,2,8,2,0,medium
2028905,66,Female,1611,338,70,137,115,0,137,high
2125689,111,Female,1969,332,168,82,64,60,22,high
2191057,37,Male,16,25,14,0,0,0,0,low
1462607,27,Male,721,229,91,116,50,116,0,high
1298854,103,Female,1071,212,99,7,7,7,0,medium
1308393,25,Male,1134,432,259,0,1,0,0,low
1719832,48,Male,433,629,546,21,4,0,21,medium
1528367,21,Male,392,227,162,10,29,0,10,medium
1611162,17,Male,493,448,212,36,30,36,0,medium
1055944,21,Male,316,74,24,1,1,1,0,low
1650750,20,Male,996,100,56,1,2,1,0,low
1621088,28,Male,726,62,42,129,7,129,0,medium
1169791,103,Male,1301,356,244,126,186,114,12,high
1323520,25,Male,347,97,52,183,233,182,1,high
1898363,19,Male,452,12,5,3,0,3,0,low
2074365,17,Male,150,66,30,4,2,0,4,low
1729515,26,Male,341,112,109,367,41,336,31,high
1318365,21,Male,475,308,156,805,397,805,0,high
1382392,34,Male,130,56,53,99,9,99,0,medium
2163331,20,Male,484,30,21,0,0,0,0,low
1575222,20,Male,33,13,10,0,0,0,0,low
1500300,23,Male,798,92,13,11,0,11,0,low
1207829,50,Male,290,31,30,1,0,1,0,low
1583076,23,Male,297,113,43,5,2,5,0,low
2104080,27,Female,102,23,8,507,204,507,0,high
1156975,31,Male,919,252,164,102,5,93,9,medium
1454390,18,Male,842,310,257,0,4,0,0,medium
2167097,18,Male,25,25,22,0,1,0,0,low
1316728,18,Male,147,154,137,0,0,0,0,low
1482984,20,Male,143,224,119,14,9,14,0,medium
1536453,34,Male,892,99,84,0,0,0,0,low
1950746,25,Male,35,3,3,0,0,0,0,low
1018688,33,Female,317,27,14,0,13,0,0,medium
1393870,26,Male,59,18,15,33,104,33,0,high
2069360,23,Male,1088,302,228,1,18,1,0,medium
2046370,19,Male,246,17,16,0,0,0,0,low
1524258,33,Female,607,46,26,39,2,39,0,low
1885819,23,Male,64,25,20,31,2,26,5,low
1804748,26,Female,1012,75,45,211,375,193,18,high
1260529,57,Male,1477,82,55,20,62,13,7,high
1560415,16,Male,223,513,502,0,1,0,0,low
1484526,24,Female,959,1072,765,2525,1952,2525,0,high
1694423,31,Female,205,143,55,47,16,47,0,medium
2062482,25,Male,33,35,22,0,0,0,0,low
