Female,796.315771,4.0,3.0,No
Male,734.736825,3.0,3.0,No
Male,822.105244,3.0,4.0,No
Female,679.4736695,4.0,4.0,No
Female,954.210501,4.0,5.0,No
Male,934.210501,5.0,6.0,No
Female,693.157879,4.0,3.0,No
Male,734.736825,3.0,5.0,No
Male,554.210514,4.0,5.0,No
Male,787.894717,4.0,3.0,No
Male,969.999974,4.0,6.0,No
Male,772.105244,4.0,3.0,No
Female,879.473663,3.0,6.0,No
Male,714.736825,2.0,2.0,No
Female,639.999987,3.0,3.0,Yes
Female,429.473676,4.0,1.0,No
Female,712.105244,4.0,4.0,No
Male,833.68419,4.0,3.0,No
Male,929.999974,2.0,6.0,No
Male,775.263136,3.0,2.0,No
Male,868.421028,4.0,5.0,No
Male,815.263136,5.0,3.0,No
Male,720.526298,3.0,4.0,No
Male,787.894717,3.0,3.0,No
Female,760.526298,2.0,4.0,No
Male,817.894717,4.0,4.0,No
Male,512.631568,2.0,3.0,No
Male,811.052609,4.0,4.0,No
Male,697.368406,3.0,2.0,No
Male,832.105244,2.0,5.0,No
Male,736.315771,4.0,4.0,No
Male,753.68419,4.0,3.0,No
Male,732.6315615,4.0,3.0,No
Male,637.368406,3.0,4.0,No
Female,839.473663,4.0,4.0,No
Female,853.68419,4.0,4.0,No
Female,552.631568,3.0,3.0,No
Male,782.105244,3.0,3.0,No
Male,770.526298,3.0,6.0,No
Male,762.105244,3.0,5.0,No
Female,701.0526155,4.0,5.0,No
Female,776.315771,3.0,4.0,No
Female,779.473663,3.0,4.0,Yes
Female,851.052609,4.0,3.0,No
Male,891.052609,4.0,6.0,No
Male,809.9999805,5.0,3.0,No
Male,587.368406,3.0,3.0,No
Male,771.052609,4.0,3.0,No
Male,762.105244,4.0,3.0,No
Female,705.2631425,3.0,5.0,No
Female,835.263136,5.0,5.0,No
Female,727.894717,4.0,5.0,Yes
Male,831.052609,4.0,4.0,No
Male,757.894717,4.0,5.0,No
Female,721.0526155,3.0,5.0,No
Male,717.368406,4.0,3.0,No
Male,783.68419,4.0,6.0,No
Female,871.052609,3.0,5.0,No
Female,714.736825,3.0,3.0,No
Female,667.368406,4.0,2.0,No
Male,604.210514,3.0,3.0,No
Male,742.105244,3.0,3.0,Yes
Male,704.736825,4.0,5.0,No
Male,742.105244,5.0,5.0,No
Male,693.157879,3.0,2.0,No
Male,668.947352,1.0,3.0,No
Male,613.157879,3.0,5.0,No
Female,677.368406,3.0,3.0,No
Male,575.78946,3.0,3.0,No
Female,783.68419,4.0,3.0,No
Female,769.473663,4.0,3.0,No
Female,627.368406,3.0,3.0,Yes
Male,627.368406,3.0,4.0,No
Male,651.578933,5.0,2.0,No
Male,705.7894561,4.0,3.0,No
Male,852.631555,4.0,4.0,No
Male,712.105244,4.0,5.0,No
Male,739.473663,3.0,3.0,Yes
Male,783.68419,4.0,4.0,No
Male,815.263136,3.0,5.0,No
Male,829.473663,4.0,6.0,No
Male,909.999974,5.0,6.0,No
Male,728.947352,4.0,4.0,No
Female,802.105244,4.0,5.0,No
Male,912.631555,2.0,5.0,No
Female,559.999987,4.0,5.0,No
Female,703.157879,3.0,3.0,No
Female,719.473663,5.0,5.0,No
Female,833.68419,4.0,3.0,No
Male,869.473663,4.0,6.0,No
Male,724.736825,2.0,4.0,No
Male,708.947352,2.0,4.0,No
Female,777.894717,4.0,5.0,No
Female,647.368406,3.0,4.0,No
Female,825.263136,3.0,5.0,No
Male,813.68419,1.0,4.0,No
Female,694.736825,4.0,3.0,No
Male,657.368406,3.0,3.0,No
Female,627.368406,3.0,4.0,No
Male,747.894717,4.0,4.0,No
Male,747.894717,4.0,3.0,No
Female,752.105244,4.0,3.0,No
Male,726.315771,3.0,2.0,No
Male,771.052609,3.0,3.0,No
Female,618.947352,4.0,3.0,No
Female,757.894717,4.0,3.0,Yes
Female,819.473663,2.0,4.0,No
Female,756.315771,3.0,5.0,No
Female,542.631568,1.0,3.0,No
Male,858.421028,4.0,4.0,No
Female,746.315771,5.0,6.0,No
Male,604.210514,4.0,2.0,No
Male,722.105244,4.0,5.0,No
Female,803.68419,2.0,5.0,No
Male,832.105244,4.0,4.0,No
Female,603.157879,3.0,3.0,No
Female,742.105244,1.0,3.0,No
Female,519.473676,1.0,3.0,No
Male,829.473663,4.0,5.0,No
Female,817.894717,3.0,4.0,No
Female,647.368406,3.0,4.0,No
Male,706.8420885,3.0,3.0,No
Female,706.315771,5.0,5.0,No
Male,569.999987,3.0,3.0,No
Male,683.157879,4.0,3.0,No
Male,818.421028,2.0,4.0,No
Female,865.263136,5.0,6.0,No
Female,722.105244,4.0,3.0,No
Male,989.999974,4.0,6.0,No
Male,466.8420989,2.0,4.0,No
Female,674.736825,4.0,3.0,No
Female,879.473663,4.0,4.0,No
Female,849.473663,4.0,1.0,No
Male,811.052609,4.0,3.0,No
Male,741.0526155,3.0,3.0,No
Female,969.999974,5.0,5.0,No
Female,849.473663,3.0,4.0,No
Male,942.631555,3.0,5.0,No
Male,795.263136,3.0,4.0,Yes
Male,579.999987,3.0,1.0,No
Male,687.368406,2.0,3.0,No
Female,675.78946,2.0,4.0,Yes
Female,876.842082,3.0,5.0,No
Male,777.894717,4.0,4.0,No
Female,759.473663,4.0,4.0,No
Female,869.473663,3.0,4.0,No
Male,757.894717,4.0,4.0,No
Female,896.842082,4.0,6.0,No
Female,657.368406,1.0,3.0,Yes
Male,762.105244,3.0,6.0,No
Female,668.947352,3.0,4.0,No
Female,763.68419,4.0,4.0,No
Male,718.947352,3.0,3.0,No
Female,944.210501,5.0,6.0,No
Male,747.894717,3.0,3.0,No
Female,859.473663,4.0,6.0,No
Male,757.894717,4.0,3.0,No
Male,803.68419,4.0,4.0,No
Female,546.3157775,4.0,3.0,No
Male,714.736825,3.0,3.0,No
Female,647.368406,4.0,3.0,No
Male,670.526298,3.0,3.0,No
Male,673.157879,2.0,4.0,No
Male,763.68419,3.0,3.0,No
Female,793.68419,3.0,4.0,No
Male,831.052609,4.0,4.0,No
Male,551.578933,3.0,3.0,No
Female,807.894717,5.0,4.0,No
Female,661.578933,4.0,2.0,No
Male,809.473663,3.0,4.0,No
Male,597.368406,2.0,2.0,Yes
Male,856.842082,2.0,3.0,No
Male,773.68419,3.0,4.0,No
Male,796.315771,4.0,3.0,No
Male,575.78946,2.0,2.0,No
Male,934.210501,5.0,5.0,No
Male,699.473663,3.0,3.0,Yes
Male,681.0526155,4.0,4.0,No
Female,587.368406,2.0,5.0,No
Male,678.947352,4.0,5.0,No
Female,552.631568,4.0,2.0,No
Male,869.473663,3.0,4.0,No
Male,688.947352,4.0,3.0,No
Female,829.473663,3.0,4.0,No
Female,683.157879,3.0,4.0,No
Male,754.2105075,4.0,3.0,No
Male,793.68419,3.0,2.0,No
Female,789.9999805,4.0,3.0,No
Female,728.947352,3.0,3.0,No
Female,839.473663,4.0,6.0,No
Male,752.105244,4.0,6.0,No
Female,974.210501,3.0,4.0,No
Female,674.736825,3.0,3.0,No
Female,738.947352,3.0,4.0,No
Female,837.894717,3.0,4.0,No
Male,786.315771,3.0,3.0,No
Male,847.894717,4.0,5.0,No
Male,799.473663,2.0,5.0,No
Male,631.578933,4.0,4.0,No
Female,787.894717,2.0,5.0,No
Male,736.8420885,4.0,5.0,No
Male,938.421028,5.0,5.0,No
Female,514.210514,3.0,3.0,No
Male,758.947352,4.0,4.0,No
Female,869.473663,4.0,6.0,No
Male,487.89473,1.0,3.0,Yes
Female,881.052609,4.0,4.0,No
Female,713.68419,3.0,4.0,No
Male,727.368406,4.0,4.0,No
Female,855.263136,4.0,5.0,No
Female,665.78946,2.0,3.0,No
Female,812.105244,3.0,3.0,No
Female,786.315771,4.0,4.0,No
Female,954.210501,5.0,5.0,No
Male,775.263136,4.0,4.0,No
Female,677.368406,2.0,4.0,No
Male,789.473663,5.0,4.0,No
Female,885.263136,3.0,4.0,No
Male,836.842082,4.0,6.0,No
Female,916.842082,4.0,6.0,No
Male,734.736825,5.0,4.0,No
Female,623.6841965,3.0,3.0,Yes
Female,787.894717,3.0,4.0,No
Female,647.368406,2.0,1.0,No
Male,845.263136,4.0,5.0,No
Male,706.8420885,4.0,3.0,No
Female,618.421041,3.0,5.0,No
Female,467.89473,3.0,1.0,No
Female,837.894717,4.0,5.0,No
Female,677.368406,4.0,3.0,No
Female,654.736825,2.0,6.0,No
Male,733.68419,3.0,4.0,No
Female,706.315771,3.0,3.0,No
Male,647.368406,3.0,4.0,No
Female,728.947352,3.0,3.0,No
Female,641.578933,3.0,5.0,No
Male,682.105244,4.0,4.0,No
Female,668.947352,3.0,4.0,No
Female,817.894717,5.0,5.0,No
Male,713.68419,4.0,3.0,No
Male,902.631555,3.0,3.0,No
Female,767.894717,4.0,5.0,Yes
Male,726.315771,3.0,3.0,No
Female,518.421041,3.0,4.0,No
Female,851.052609,3.0,5.0,No
Female,724.736825,4.0,4.0,No
Female,742.105244,4.0,3.0,No
Female,792.105244,3.0,6.0,No
Male,607.8947235,3.0,3.0,No
Female,473.1578855,3.0,3.0,No
Female,803.68419,4.0,4.0,No
Male,759.473663,3.0,3.0,Yes
Male,833.68419,4.0,3.0,No
Female,904.210501,3.0,4.0,No
Male,713.157879,4.0,5.0,No
Female,746.315771,4.0,4.0,No
Male,785.263136,4.0,4.0,No
Male,795.263136,2.0,3.0,No
Female,717.894717,2.0,3.0,Yes
Female,787.894717,3.0,1.0,No
Female,780.526298,4.0,4.0,No
Male,803.68419,4.0,3.0,No
Female,871.052609,3.0,4.0,No
Female,787.894717,4.0,4.0,No
Female,842.631555,4.0,4.0,No
Male,795.263136,4.0,4.0,No
Male,863.68419,4.0,5.0,No
Male,823.68419,5.0,5.0,No
Male,678.947352,3.0,5.0,Yes
Male,826.842082,4.0,4.0,No
Female,833.68419,3.0,2.0,No
Female,939.999974,3.0,3.0,No
Male,792.105244,3.0,3.0,No
Male,583.6841965,4.0,4.0,No
Male,790.526298,2.0,4.0,No
Male,648.947352,3.0,3.0,No
Male,717.894717,4.0,6.0,No
Male,718.947352,3.0,3.0,No
Female,932.631555,3.0,5.0,No
Female,477.3684125,3.0,3.0,No
Female,721.578933,3.0,5.0,Yes
Female,433.684203,2.0,1.0,No
Female,601.052622,3.0,1.0,No
Female,704.736825,3.0,3.0,No
Female,831.052609,3.0,3.0,No
Male,672.105244,5.0,3.0,No
Female,853.68419,4.0,5.0,No
Female,580.5263045,3.0,3.0,No
Male,641.0526155,3.0,3.0,Yes
Female,859.473663,3.0,4.0,No
Male,585.78946,4.0,2.0,No
Female,749.473663,3.0,3.0,No
Male,746.315771,3.0,3.0,No
Male,886.842082,4.0,5.0,No
Female,859.473663,3.0,5.0,No
Male,674.736825,3.0,3.0,No
Female,604.210514,2.0,4.0,Yes
Male,496.3157801,4.0,3.0,Yes
Female,783.68419,4.0,4.0,No
Male,776.315771,4.0,3.0,No
Male,782.105244,4.0,4.0,No
Female,734.736825,4.0,3.0,No
Male,654.210514,3.0,3.0,No
Female,534.7368315,2.0,4.0,Yes
Female,776.315771,4.0,4.0,No
Female,802.105244,4.0,4.0,No
Female,833.68419,3.0,3.0,No
Male,815.7894535,4.0,4.0,No
Male,740.526298,4.0,6.0,No
Male,766.315771,4.0,4.0,No
Male,698.947352,3.0,4.0,No
Female,710.526298,3.0,1.0,Yes
Female,766.315771,3.0,3.0,No
Female,733.157879,3.0,2.0,No
Male,750.526298,4.0,3.0,No
Male,680.526298,4.0,3.0,No
Male,785.7894535,4.0,5.0,No
Male,752.105244,3.0,3.0,Yes
Female,969.999974,4.0,6.0,No
Male,859.473663,3.0,4.0,No
Male,606.842095,4.0,2.0,No
Male,989.999974,4.0,5.0,No
Male,633.157879,4.0,2.0,No
Female,732.105244,4.0,5.0,No
Female,593.157879,2.0,3.0,No
Male,730.526298,4.0,2.0,No
Male,716.315771,4.0,4.0,No
Male,725.2631399,3.0,6.0,No
Female,856.842082,5.0,6.0,No
Female,641.578933,3.0,4.0,No
Female,789.473663,4.0,4.0,No
Male,859.473663,4.0,5.0,No
Female,922.631555,3.0,4.0,No
Female,757.894717,5.0,4.0,No
Female,713.157879,4.0,3.0,No
Female,802.105244,3.0,3.0,No
Male,690.526298,3.0,5.0,Yes
Female,679.999987,2.0,3.0,No
Female,819.473663,3.0,4.0,No
Male,765.263136,3.0,1.0,No
Female,855.263136,5.0,6.0,No
Male,806.315771,4.0,5.0,No
Female,690.526298,3.0,3.0,No
Female,605.78946,2.0,4.0,Yes
Male,757.894717,3.0,3.0,Yes
Female,858.421028,4.0,5.0,Yes
Male,765.263136,3.0,5.0,No
Female,641.578933,3.0,2.0,Yes
Female,732.6315615,3.0,3.0,No
Female,770.526298,3.0,3.0,No
Male,643.157879,3.0,3.0,No
Male,865.263136,5.0,5.0,No
Male,827.894717,3.0,6.0,No
Male,594.210514,3.0,3.0,No
Male,711.578933,3.0,4.0,No
Female,706.315771,4.0,3.0,No
Male,817.894717,5.0,3.0,No
Female,809.473663,3.0,3.0,No
Female,762.105244,4.0,6.0,No
Female,666.8420885,3.0,2.0,No
Female,706.315771,4.0,4.0,No
Female,845.263136,4.0,5.0,Yes
Male,669.999987,5.0,1.0,No
Male,688.947352,2.0,4.0,No
Female,667.368406,3.0,5.0,Yes
Female,675.78946,4.0,3.0,No
Male,779.473663,4.0,4.0,No
Male,703.157879,4.0,3.0,No
Female,726.315771,5.0,3.0,No
Female,586.3157775,4.0,2.0,No
Male,577.368406,3.0,3.0,Yes
Male,800.526298,3.0,5.0,No
Female,813.68419,4.0,5.0,No
Male,833.68419,4.0,3.0,No
Female,635.78946,3.0,4.0,No
Female,805.263136,3.0,4.0,No
Female,671.0526155,1.0,3.0,No
Male,777.894717,5.0,4.0,No
Male,703.157879,4.0,3.0,No
Female,793.68419,3.0,3.0,No
Male,770.526298,3.0,4.0,No
Male,748.947352,3.0,4.0,No
Male,902.631555,4.0,6.0,No
Male,749.473663,4.0,4.0,No
Male,797.894717,4.0,4.0,No
Female,806.315771,4.0,3.0,No
Female,750.526298,4.0,4.0,No
Female,752.6315615,4.0,5.0,No
Female,569.999987,3.0,4.0,No
Male,765.263136,3.0,5.0,Yes
Female,770.526298,4.0,4.0,No
Male,664.736825,5.0,3.0,No
Male,827.894717,3.0,5.0,No
Male,843.68419,4.0,4.0,No
Male,659.4736695,5.0,2.0,No
Female,449.473676,5.0,3.0,Yes
Male,776.315771,5.0,3.0,No
Female,816.315771,3.0,5.0,No
Female,655.78946,3.0,3.0,No
Male,707.368406,3.0,3.0,No
Male,803.68419,4.0,4.0,No
Male,823.68419,5.0,6.0,No
Female,737.894717,3.0,5.0,No
Male,639.4736695,4.0,3.0,No
Male,837.894717,5.0,4.0,No
Female,685.2631425,4.0,3.0,No
Female,816.315771,2.0,4.0,No
Male,734.736825,3.0,3.0,No
Female,902.631555,5.0,5.0,No
Male,948.421028,4.0,4.0,No
Male,690.526298,3.0,5.0,Yes
Male,722.105244,4.0,3.0,No
Male,895.263136,2.0,6.0,No
Female,748.947352,3.0,4.0,No
Female,805.263136,4.0,3.0,No
Male,643.157879,3.0,3.0,No
Female,822.631555,4.0,6.0,No
Female,681.578933,3.0,3.0,No
Male,747.894717,4.0,4.0,Yes
Male,708.947352,3.0,4.0,No
Male,747.3683995,4.0,3.0,Yes
Male,774.736825,3.0,4.0,No
Male,688.947352,3.0,3.0,No
Male,678.947352,4.0,2.0,No
Male,767.894717,4.0,5.0,No
Female,767.894717,4.0,3.0,No
Male,776.315771,3.0,4.0,No
Male,746.315771,4.0,4.0,No
Female,611.578933,3.0,5.0,No
Female,922.631555,4.0,5.0,No
Male,855.263136,4.0,6.0,No
Male,736.315771,5.0,3.0,Yes
Female,700.526298,3.0,4.0,No
Male,826.842082,4.0,4.0,No
Female,663.6841965,3.0,4.0,No
Female,707.368406,4.0,3.0,No
Female,753.68419,5.0,3.0,No
Female,776.315771,4.0,4.0,No
Male,723.68419,5.0,5.0,Yes
Male,782.105244,4.0,4.0,No
Female,628.947352,3.0,4.0,No
Female,647.368406,3.0,2.0,No
Male,836.842082,4.0,3.0,No
Male,855.263136,2.0,4.0,No
Female,744.736825,2.0,3.0,Yes
Female,797.894717,4.0,3.0,Yes
Male,643.157879,2.0,3.0,Yes
Male,837.894717,4.0,4.0,No
Male,654.736825,4.0,2.0,No
Male,829.473663,4.0,4.0,No
Female,706.8420885,4.0,4.0,No
Male,803.68419,4.0,3.0,Yes
Male,685.78946,3.0,5.0,No
Female,752.105244,3.0,2.0,No
Male,673.157879,5.0,4.0,No
Female,914.210501,4.0,4.0,No
Female,871.052609,4.0,6.0,No
Male,673.157879,3.0,3.0,No
Female,717.368406,3.0,5.0,Yes
Female,693.157879,2.0,3.0,No
Male,779.473663,4.0,5.0,No
Female,469.473676,2.0,3.0,Yes
Female,815.263136,4.0,4.0,No
Male,677.368406,4.0,3.0,No
Male,467.89473,3.0,2.0,No
Male,609.999987,4.0,2.0,No
Male,902.631555,4.0,5.0,No
Female,633.6841965,4.0,3.0,No
Female,821.052609,3.0,2.0,No
Female,539.999987,3.0,1.0,No
Male,859.473663,2.0,4.0,No
Female,773.68419,3.0,3.0,No
Male,733.157879,3.0,3.0,No
Female,698.947352,3.0,4.0,No
Male,692.105244,5.0,3.0,No
Male,756.315771,3.0,3.0,No
Male,726.315771,2.0,4.0,No
Female,728.947352,3.0,4.0,No
Female,704.736825,4.0,3.0,No
Female,565.78946,5.0,4.0,No
Male,790.526298,5.0,4.0,No
Male,969.999974,3.0,6.0,No
Male,803.68419,4.0,5.0,No
Male,712.105244,5.0,3.0,No
Female,687.894717,4.0,5.0,Yes
Female,806.315771,3.0,2.0,No
Female,912.631555,4.0,5.0,No
Male,866.842082,4.0,4.0,No
Female,682.1052505,3.0,3.0,No
Male,735.263136,4.0,5.0,No
Male,692.105244,4.0,3.0,No
Male,692.105244,3.0,3.0,No
Female,879.473663,3.0,3.0,No
Female,621.578933,2.0,4.0,No
Female,785.7894535,4.0,3.0,No
Male,803.68419,5.0,4.0,No
Female,647.368406,3.0,3.0,No
Female,738.947352,1.0,5.0,No
Male,753.157879,3.0,4.0,No
Male,787.894717,3.0,5.0,Yes
Male,555.78946,4.0,1.0,No
Female,659.999987,3.0,3.0,No
Female,734.736825,2.0,1.0,No
Female,670.526298,3.0,3.0,No
Male,604.210514,2.0,3.0,No
Male,786.315771,3.0,4.0,No
Female,875.263136,4.0,6.0,No
Male,760.526298,3.0,5.0,No
Female,763.68419,4.0,3.0,No
Male,742.105244,4.0,3.0,No
Male,875.263136,3.0,4.0,No
Male,787.894717,4.0,4.0,No
Male,780.526298,4.0,3.0,No
Male,800.526298,4.0,4.0,No
Male,746.315771,3.0,4.0,No
Female,763.68419,3.0,4.0,No
Female,768.947352,3.0,3.0,No
Male,817.894717,3.0,5.0,No
Male,772.105244,3.0,3.0,No
Male,688.947352,3.0,3.0,No
Male,700.526298,4.0,2.0,No
Male,643.157879,3.0,2.0,No
Female,807.894717,4.0,3.0,No
Female,726.315771,4.0,3.0,No
Female,501.052622,3.0,5.0,Yes
Male,939.999974,4.0,5.0,No
Female,817.894717,4.0,3.0,No
Male,697.894717,4.0,4.0,No
Female,717.368406,4.0,3.0,No
Female,685.78946,4.0,5.0,No
Female,584.210514,4.0,5.0,No
Male,930.5262915,5.0,6.0,No
Male,772.105244,4.0,3.0,No
Male,726.315771,4.0,4.0,No
Male,651.578933,4.0,3.0,No
Male,635.2631425,4.0,5.0,Yes
Female,647.368406,2.0,3.0,No
Male,773.68419,3.0,5.0,No
Male,841.052609,3.0,4.0,No
Male,754.736825,3.0,4.0,No
Male,742.105244,2.0,4.0,No
Male,819.473663,4.0,4.0,No
Male,649.4736695,3.0,3.0,No
Female,869.473663,4.0,4.0,No
Male,571.578933,3.0,1.0,No
Male,799.9999805,4.0,3.0,No
Female,849.473663,3.0,3.0,No
Female,785.263136,4.0,5.0,No
Female,684.736825,3.0,3.0,No
Male,756.315771,3.0,4.0,Yes
Male,819.473663,4.0,5.0,No
Male,847.894717,4.0,6.0,No
Male,748.4210345,4.0,3.0,No
Female,648.947352,3.0,3.0,No
Female,979.999974,5.0,6.0,No
Female,649.999987,3.0,1.0,No
Male,849.473663,4.0,5.0,No
Male,588.9473585,3.0,3.0,No
Male,779.473663,4.0,3.0,No
Female,758.4210345,3.0,4.0,No
Male,859.473663,5.0,5.0,No
Male,766.315771,4.0,6.0,No
Female,839.473663,4.0,5.0,No
Male,705.263136,4.0,3.0,No
Female,809.473663,4.0,4.0,No
Female,492.1052531,3.0,2.0,No
Male,763.68419,3.0,4.0,No
Female,835.263136,4.0,4.0,No
Female,698.947352,4.0,4.0,No
Male,816.842082,4.0,4.0,No
Male,752.105244,3.0,5.0,No
Male,514.210514,4.0,3.0,No
Male,605.78946,3.0,5.0,No
Female,605.78946,4.0,3.0,No
Female,789.473663,4.0,3.0,No
Male,722.105244,4.0,4.0,No
Male,779.473663,1.0,3.0,Yes
Male,752.105244,4.0,6.0,No
Male,706.8420885,4.0,3.0,No
Male,766.315771,3.0,4.0,No
Male,639.999987,4.0,5.0,No
Male,633.157879,4.0,2.0,No
Male,825.263136,4.0,4.0,No
Female,707.368406,3.0,5.0,No
Male,730.526298,4.0,3.0,No
Female,714.736825,4.0,4.0,No
Male,989.999974,3.0,6.0,No
Male,839.473663,2.0,5.0,No
Female,771.052609,3.0,3.0,No
Female,826.842082,3.0,3.0,Yes
Female,769.473663,3.0,4.0,No
Female,712.6315615,4.0,5.0,No
Male,747.894717,3.0,6.0,No
Male,630.526298,1.0,4.0,No
Female,594.210514,3.0,5.0,No
Female,625.2631425,3.0,2.0,No
Male,793.68419,3.0,3.0,No
Female,756.315771,4.0,2.0,No
Male,763.68419,4.0,4.0,No
Female,769.473663,3.0,5.0,No
Female,886.842082,4.0,3.0,No
Male,778.4210345,3.0,6.0,No
Male,744.736825,5.0,4.0,No
Male,697.894717,5.0,3.0,No
Male,865.263136,3.0,4.0,No
Female,534.210514,4.0,3.0,No
Female,598.421041,2.0,4.0,No
Female,836.842082,4.0,3.0,No
Male,668.947352,2.0,2.0,No
Male,489.999987,3.0,4.0,No
Male,730.526298,4.0,5.0,No
Female,742.105244,3.0,3.0,Yes
Male,865.263136,4.0,5.0,No
Male,710.526298,4.0,3.0,No
Female,763.68419,1.0,6.0,No
Male,584.210514,3.0,3.0,No
Male,752.105244,2.0,3.0,No
Female,819.473663,4.0,4.0,No
Male,690.526298,4.0,5.0,No
Female,969.999974,5.0,6.0,No
Female,762.105244,4.0,3.0,Yes
Female,875.263136,3.0,3.0,Yes
Female,786.315771,4.0,5.0,Yes
Male,746.315771,4.0,3.0,No
Male,750.526298,2.0,3.0,No
Male,637.368406,3.0,2.0,No
Male,684.736825,2.0,4.0,No
Female,526.842095,1.0,4.0,No
Male,765.263136,4.0,3.0,No
Male,637.368406,4.0,3.0,No
Male,734.736825,3.0,4.0,No
Male,727.894717,4.0,3.0,No
Male,849.473663,3.0,4.0,No
Male,615.78946,4.0,4.0,No
Male,724.2105075,4.0,3.0,No
Male,803.68419,5.0,4.0,No
Male,754.736825,4.0,3.0,No
Male,726.315771,4.0,3.0,No
Male,614.736825,4.0,3.0,No
Female,667.8947235,3.0,3.0,No
Male,634.736825,2.0,4.0,No
Male,928.421028,4.0,5.0,No
Male,879.473663,4.0,6.0,No
Male,746.315771,4.0,3.0,No
Male,717.894717,4.0,4.0,No
Male,722.105244,4.0,3.0,No
Female,849.473663,2.0,5.0,No
Female,747.894717,3.0,4.0,No
Male,736.315771,4.0,2.0,No
Male,730.526298,5.0,5.0,No
Female,686.8420885,4.0,5.0,No
Male,934.210501,4.0,6.0,No
Female,859.473663,3.0,5.0,No
Male,747.894717,4.0,3.0,No
Male,604.210514,3.0,2.0,No
Female,772.105244,4.0,4.0,No
Female,501.052622,1.0,3.0,No
Male,663.157879,4.0,2.0,No
Female,819.473663,4.0,5.0,No
Male,744.736825,3.0,2.0,No
Male,838.421028,3.0,3.0,No
Female,671.578933,3.0,3.0,No
Female,803.68419,3.0,5.0,No
Male,764.736825,2.0,5.0,No
Female,825.7894535,4.0,6.0,No
Female,958.421028,4.0,5.0,No
Female,647.368406,5.0,3.0,No
Male,685.2631425,4.0,5.0,No
Male,668.947352,4.0,5.0,No
Female,954.210501,3.0,5.0,No
Male,631.0526155,3.0,3.0,No
Female,376.315784,1.0,3.0,Yes
Male,736.315771,4.0,4.0,No
Male,851.052609,2.0,4.0,No
Female,671.578933,3.0,4.0,No
Female,806.315771,3.0,3.0,No
Male,688.947352,4.0,3.0,No
Male,859.473663,4.0,4.0,Yes
Female,465.263149,1.0,3.0,No
Female,708.947352,3.0,3.0,No
Female,435.263149,3.0,3.0,No
Male,912.631555,2.0,5.0,No
Male,673.157879,3.0,3.0,No
Male,827.894717,4.0,5.0,No
Female,859.473663,4.0,4.0,No
Male,846.842082,4.0,3.0,No
Male,779.473663,4.0,4.0,No
Female,797.894717,3.0,1.0,No
Male,698.947352,4.0,3.0,No
Male,791.052609,3.0,4.0,No
Female,495.7894639,2.0,3.0,No
Male,842.631555,4.0,5.0,No
Female,792.105244,4.0,4.0,No
Male,599.999987,3.0,3.0,No
Male,698.947352,3.0,3.0,No
Female,780.526298,3.0,4.0,No
Female,851.052609,4.0,5.0,No
Female,816.315771,3.0,3.0,Yes
Male,760.526298,3.0,4.0,No
Female,882.631555,5.0,5.0,No
Male,744.736825,4.0,3.0,No
Female,853.68419,4.0,5.0,No
Male,745.2631425,4.0,5.0,No
Male,812.105244,4.0,4.0,No
Male,782.105244,2.0,4.0,No
Male,908.421028,3.0,4.0,No
Male,734.736825,3.0,4.0,No
Female,752.105244,4.0,4.0,No
Female,714.736825,4.0,5.0,No
Male,736.315771,3.0,3.0,No
Male,872.631555,4.0,4.0,No
Male,777.894717,3.0,6.0,No
Female,714.736825,4.0,3.0,No
Female,714.736825,3.0,3.0,No
Male,763.68419,2.0,4.0,No
Female,683.157879,2.0,5.0,No
Male,855.263136,4.0,3.0,No
Male,589.999987,2.0,3.0,No
Female,695.78946,2.0,4.0,No
Female,749.473663,4.0,3.0,No
Male,612.631568,3.0,3.0,No
Female,855.263136,4.0,5.0,No
Female,809.473663,3.0,4.0,No
Female,817.894717,4.0,3.0,No
Male,582.631568,3.0,3.0,No
Female,714.736825,4.0,5.0,No
Male,786.315771,3.0,4.0,No
Female,751.052609,3.0,2.0,No
Male,789.473663,4.0,4.0,Yes
Male,845.263136,4.0,4.0,No
Male,609.4736721,3.0,3.0,No
Male,727.894717,4.0,2.0,No
Male,837.894717,3.0,3.0,No
Female,823.68419,4.0,5.0,No
Female,680.526298,4.0,4.0,No
Female,746.315771,4.0,3.0,No
Female,908.421028,5.0,6.0,No
Female,743.68419,3.0,4.0,No
Male,607.368406,4.0,3.0,No
Female,782.105244,4.0,4.0,No
Female,696.8420885,3.0,3.0,No
Male,752.105244,3.0,5.0,Yes
Female,667.368406,3.0,3.0,No
Female,878.421028,4.0,6.0,No
Female,526.842095,3.0,1.0,No
Male,777.894717,3.0,3.0,No
Female,752.105244,3.0,3.0,No
Male,821.052609,2.0,4.0,No
Male,691.578933,3.0,3.0,No
Female,651.578933,3.0,2.0,No
Female,688.947352,4.0,3.0,No
Male,680.526298,4.0,5.0,No
Male,767.894717,3.0,3.0,No
Female,526.842095,4.0,1.0,No
Male,792.105244,2.0,3.0,No
Female,658.947352,3.0,3.0,No
Male,916.842082,3.0,4.0,No
Female,829.473663,4.0,3.0,No
Male,752.105244,4.0,2.0,No
Male,837.894717,4.0,6.0,No
Female,865.263136,1.0,5.0,No
Male,708.947352,3.0,4.0,No
Female,906.842082,2.0,6.0,No
Male,736.315771,4.0,3.0,No
Female,663.157879,4.0,2.0,No
Male,763.68419,4.0,3.0,No
Female,819.473663,4.0,4.0,No
